DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
0,43.4,43.87,0.47,2340,5/25/2010,25,145,61,65,9,5,0,39.22,39.67,0.45,1,2010
0,47.93,48.45,0.52,2464,5/25/2010,25,145,62,72,10,5,0,38.88,39.29,0.41,1,2010
0,57.3,57.95,0.65,2590,5/25/2010,25,145,60,77,11,5,0,41.9,42.36,0.46,1,2010
0,62.4,63.16,0.76,2689,5/25/2010,25,145,59,79,12,5,0,51.55,52.17,0.62,1,2010
0,65.35,66.12,0.77,2759,5/25/2010,25,145,60,81,13,5,0,57.45,58.12,0.67,1,2010
0,69.77,70.69,0.92,2828,5/25/2010,25,145,61,83,14,5,0,59.22,59.89,0.67,1,2010
0,70.78,71.66,0.88,2865,5/25/2010,25,145,59,83,15,5,0,59.24,59.94,0.7,1,2010
0,70.56,71.5,0.94,2893,5/25/2010,25,145,60,85,16,5,0,62.1,62.84,0.74,1,2010
0,72.63,73.56,0.93,2914,5/25/2010,25,145,59,85,17,5,0,73.83,74.68,0.85,1,2010
0,71.87,72.95,1.08,2886,5/25/2010,25,145,60,85,18,5,-0.05,56.57,57.18,0.66,1,2010
0,65.41,66.38,0.97,2831,5/25/2010,25,145,58,84,19,5,-0.15,55.31,55.81,0.65,1,2010
0,59.48,60.3,0.82,2781,5/25/2010,25,145,59,83,20,5,-0.1,46.01,46.45,0.54,1,2010
0,62.54,63.36,0.82,2777,5/25/2010,25,145,60,79,21,5,-0.14,53.13,53.55,0.56,1,2010
0,50.58,51.35,0.77,2665,5/25/2010,25,145,63,74,22,5,-0.08,47.97,48.47,0.58,1,2010
0,42.07,42.73,0.66,2396,5/25/2010,25,145,63,72,23,5,0,37.26,37.81,0.55,1,2010
0,39.4,39.91,0.51,2119,5/25/2010,25,145,63,70,24,5,0,35.16,35.67,0.51,1,2010
0,34.49,35.23,0.74,1929,5/26/2010,26,146,62,68,1,5,0,35.06,35.64,0.58,2,2010
1.08,32.86,34.63,0.69,1815,5/26/2010,26,146,62,68,2,5,0,33.59,34.24,0.65,2,2010
0,29.31,29.9,0.59,1739,5/26/2010,26,146,62,68,3,5,0,31.27,31.84,0.57,2,2010
0,25.21,25.72,0.51,1699,5/26/2010,26,146,61,68,4,5,0,31.09,31.64,0.55,2,2010
0,25.9,26.41,0.51,1708,5/26/2010,26,146,60,68,5,5,0,31.84,32.39,0.55,2,2010
0,33.52,34.2,0.68,1801,5/26/2010,26,146,60,67,6,5,0,32.3,32.72,0.42,2,2010
0,36.96,37.52,0.56,2070,5/26/2010,26,146,60,67,7,5,0,49.39,49.77,0.38,2,2010
0,38.35,38.83,0.48,2334,5/26/2010,26,146,60,69,8,5,0,41.66,41.95,0.29,2,2010
0,45.64,46.33,0.69,2504,5/26/2010,26,146,62,74,9,5,0,45.04,45.61,0.57,2,2010
0,47.61,48.29,0.68,2652,5/26/2010,26,146,62,78,10,5,0,60.57,61.23,0.66,2,2010
0,54.9,55.72,0.82,2805,5/26/2010,26,146,63,81,11,5,0,68.11,68.7,0.59,2,2010
0,57.41,58.24,0.83,2942,5/26/2010,26,146,63,84,12,5,-0.12,124.84,125.87,1.15,2,2010
0.3,65.09,66.37,0.98,3028,5/26/2010,26,146,64,88,13,5,-0.64,119.58,120.01,1.07,2,2010
0.39,67.51,68.77,0.87,3114,5/26/2010,26,146,62,89,14,5,-0.63,112.08,112.43,0.98,2,2010
0.19,67.56,68.67,0.92,3164,5/26/2010,26,146,59,92,15,5,-1.01,156.16,156.62,1.47,2,2010
0,68.62,69.57,0.95,3201,5/26/2010,26,146,58,93,16,5,-1.38,227.8,228.38,1.96,2,2010
0,67.57,68.54,0.97,3214,5/26/2010,26,146,57,93,17,5,-1.19,215.15,215.81,1.85,2,2010
0,60.86,61.88,1.02,3170,5/26/2010,26,146,57,93,18,5,-0.52,94.82,95.14,0.84,2,2010
0,52.49,53.51,1.02,3080,5/26/2010,26,146,61,90,19,5,-0.19,57,57.26,0.45,2,2010
0.01,48.75,49.71,0.95,2997,5/26/2010,26,146,59,89,20,5,-0.14,51.57,51.91,0.48,2,2010
0,55.86,56.99,1.13,2998,5/26/2010,26,146,57,86,21,5,-0.47,97.84,98.25,0.88,2,2010
0,43.72,44.55,0.83,2850,5/26/2010,26,146,58,83,22,5,-0.19,57.99,58.42,0.62,2,2010
0,40.02,40.83,0.81,2523,5/26/2010,26,146,62,79,23,5,-0.02,36.88,37.26,0.4,2,2010
0,37.21,37.89,0.68,2167,5/26/2010,26,146,63,74,24,5,0,38.78,39.19,0.41,2,2010
0,36.28,36.98,0.7,1861,5/27/2010,27,147,64,68,1,5,0,44.34,44.78,0.44,3,2010
0.47,33.85,34.98,0.66,1748,5/27/2010,27,147,58,60,2,5,0,38.38,38.79,0.41,3,2010
0.88,32.75,34.24,0.61,1679,5/27/2010,27,147,58,59,3,5,3.58,35.97,39.96,0.41,3,2010
0.58,33.01,34.25,0.66,1636,5/27/2010,27,147,57,58,4,5,4.64,34.06,39.11,0.41,3,2010
0.42,33.55,34.64,0.67,1623,5/27/2010,27,147,55,57,5,5,11.55,36.14,48.09,0.4,3,2010
0,34.14,34.75,0.61,1700,5/27/2010,27,147,53,55,6,5,2.64,34.84,37.81,0.33,3,2010
0,40.47,41.01,0.54,1923,5/27/2010,27,147,53,55,7,5,2.26,38.56,41.14,0.32,3,2010
0,43.52,44.04,0.52,2101,5/27/2010,27,147,53,56,8,5,0,39.29,39.58,0.29,3,2010
0,43.76,44.31,0.55,2179,5/27/2010,27,147,53,56,9,5,0,34.85,35.11,0.26,3,2010
0,48.83,49.51,0.68,2227,5/27/2010,27,147,52,57,10,5,0,36.29,36.57,0.28,3,2010
0,54.39,55.13,0.74,2300,5/27/2010,27,147,53,60,11,5,0,37.56,37.87,0.31,3,2010
0,54.88,55.68,0.8,2355,5/27/2010,27,147,51,63,12,5,0,38.21,38.55,0.34,3,2010
0,54.63,55.31,0.68,2391,5/27/2010,27,147,51,66,13,5,0,39.32,39.7,0.38,3,2010
0,57.52,58.14,0.62,2436,5/27/2010,27,147,51,68,14,5,0,43.21,43.64,0.43,3,2010
0,55.09,55.77,0.68,2451,5/27/2010,27,147,51,70,15,5,0,47.5,48.01,0.51,3,2010
0,52.81,53.44,0.63,2467,5/27/2010,27,147,52,70,16,5,0,45.67,46.13,0.46,3,2010
0,50.94,51.73,0.79,2474,5/27/2010,27,147,53,72,17,5,0,50.06,50.61,0.55,3,2010
0,47.94,48.73,0.79,2452,5/27/2010,27,147,53,72,18,5,0,55.04,55.66,0.62,3,2010
0,44.92,45.64,0.72,2395,5/27/2010,27,147,54,72,19,5,0,51.03,51.66,0.63,3,2010
0,44.98,45.74,0.76,2338,5/27/2010,27,147,55,71,20,5,0,42.01,42.51,0.5,3,2010
0,46.76,47.57,0.81,2350,5/27/2010,27,147,55,67,21,5,0,40.34,40.82,0.48,3,2010
0,41.59,42.27,0.68,2260,5/27/2010,27,147,54,64,22,5,0,38.52,39.04,0.52,3,2010
0,38.01,38.65,0.64,2023,5/27/2010,27,147,50,60,23,5,0,35.09,35.51,0.42,3,2010
0,39.78,40.42,0.64,1793,5/27/2010,27,147,47,57,24,5,0,36.3,36.69,0.39,3,2010
0.39,37.65,38.59,0.55,1636,5/28/2010,28,148,45,55,1,5,0,39.42,39.9,0.48,4,2010
0.75,34.32,35.62,0.55,1548,5/28/2010,28,148,45,54,2,5,0,39.32,39.82,0.5,4,2010
0.99,33.46,35,0.55,1494,5/28/2010,28,148,45,53,3,5,0,33.98,34.37,0.39,4,2010
0.87,33.15,34.57,0.55,1469,5/28/2010,28,148,46,51,4,5,0,32.7,33.05,0.35,4,2010
0.74,33.14,34.41,0.53,1483,5/28/2010,28,148,45,51,5,5,0,32.69,33.03,0.34,4,2010
0.23,36.12,36.83,0.48,1567,5/28/2010,28,148,45,50,6,5,0,31.89,32.19,0.3,4,2010
0.15,38.38,39.12,0.59,1793,5/28/2010,28,148,45,52,7,5,0,35.92,36.26,0.34,4,2010
0,41.64,42.16,0.52,2007,5/28/2010,28,148,46,55,8,5,0,42.65,43.14,0.49,4,2010
0.51,46.8,47.86,0.55,2131,5/28/2010,28,148,48,57,9,5,0,57.16,57.82,0.66,4,2010
1.01,53.43,54.94,0.5,2210,5/28/2010,28,148,49,62,10,5,1.92,62.33,64.93,0.68,4,2010
1.23,54.22,55.97,0.52,2276,5/28/2010,28,148,49,65,11,5,1.86,60.32,62.83,0.65,4,2010
1.22,54.64,56.32,0.46,2310,5/28/2010,28,148,46,66,12,5,1.36,51.24,53.11,0.51,4,2010
0,48.36,49,0.64,2325,5/28/2010,28,148,45,68,13,5,2.47,60.19,63.33,0.67,4,2010
0,49.88,50.54,0.66,2347,5/28/2010,28,148,45,71,14,5,2.09,61.37,64.17,0.71,4,2010
0,47.97,48.6,0.63,2332,5/28/2010,28,148,45,70,15,5,0,62.79,63.61,0.82,4,2010
0,47.83,48.45,0.62,2319,5/28/2010,28,148,46,71,16,5,0,48.47,49.06,0.59,4,2010
0,45.33,45.95,0.62,2304,5/28/2010,28,148,46,73,17,5,-0.01,49.28,49.94,0.67,4,2010
0,44.14,44.77,0.63,2269,5/28/2010,28,148,44,72,18,5,0,55.05,55.79,0.74,4,2010
0,41.26,41.82,0.56,2199,5/28/2010,28,148,45,72,19,5,0,49.33,49.89,0.56,4,2010
0,40.24,40.76,0.52,2129,5/28/2010,28,148,46,70,20,5,0,44.8,45.36,0.56,4,2010
0,44.83,45.52,0.69,2150,5/28/2010,28,148,51,65,21,5,0,49.68,50.35,0.67,4,2010
0,42.32,42.96,0.64,2084,5/28/2010,28,148,50,62,22,5,0,43.56,44.19,0.63,4,2010
0,37.48,37.96,0.48,1919,5/28/2010,28,148,52,60,23,5,0,38.89,39.35,0.46,4,2010
0,42.37,43,0.63,1732,5/28/2010,28,148,54,59,24,5,0,39.4,39.79,0.39,4,2010
0,33.68,33.91,0.23,1585,5/29/2010,29,149,52,58,1,5,0,52.5,52.94,0.44,5,2010
0,32.3,32.55,0.25,1493,5/29/2010,29,149,51,57,2,5,0,45.64,46,0.36,5,2010
0,30.98,31.32,0.34,1436,5/29/2010,29,149,50,57,3,5,0,35.07,35.37,0.3,5,2010
0,31.42,31.77,0.35,1402,5/29/2010,29,149,50,56,4,5,0,38.51,38.91,0.4,5,2010
0,31.45,31.79,0.34,1393,5/29/2010,29,149,50,55,5,5,0,34.69,35.03,0.34,5,2010
0,31,31.31,0.31,1398,5/29/2010,29,149,50,55,6,5,0,34.78,35.12,0.34,5,2010
0,31.13,31.41,0.28,1452,5/29/2010,29,149,51,56,7,5,0,38.92,39.24,0.32,5,2010
0,33.29,33.52,0.23,1584,5/29/2010,29,149,52,57,8,5,0,49.29,49.7,0.41,5,2010
0,41.63,42,0.37,1745,5/29/2010,29,149,55,63,9,5,0,46.84,47.29,0.45,5,2010
0,42.1,42.46,0.36,1864,5/29/2010,29,149,56,64,10,5,0,43.93,44.33,0.4,5,2010
0,43.09,43.47,0.38,1948,5/29/2010,29,149,57,66,11,5,0,49.15,49.68,0.53,5,2010
0,43.15,43.54,0.39,1998,5/29/2010,29,149,59,70,12,5,0,50.58,51.14,0.56,5,2010
0,43.15,43.52,0.37,2025,5/29/2010,29,149,58,69,13,5,0,52.36,52.86,0.5,5,2010
0,42.73,43.1,0.37,2026,5/29/2010,29,149,58,71,14,5,0,48.7,49.08,0.38,5,2010
0,42.56,42.91,0.35,2020,5/29/2010,29,149,58,73,15,5,0,62.37,62.86,0.49,5,2010
0,43.16,43.56,0.4,2001,5/29/2010,29,149,58,72,16,5,0,52.47,52.89,0.42,5,2010
0,43.24,43.66,0.42,2002,5/29/2010,29,149,59,73,17,5,0,44.28,44.61,0.33,5,2010
0,43.32,43.71,0.39,2017,5/29/2010,29,149,63,69,18,5,0,55.35,55.83,0.48,5,2010
0,42.66,43.06,0.4,1995,5/29/2010,29,149,63,68,19,5,0,51.89,52.32,0.43,5,2010
0,43.17,43.62,0.45,1980,5/29/2010,29,149,63,68,20,5,0,140.46,141.65,1.19,5,2010
0,47.51,48.03,0.52,2020,5/29/2010,29,149,64,66,21,5,0,188.25,190.1,1.85,5,2010
0,43.19,43.67,0.48,1986,5/29/2010,29,149,62,64,22,5,0,39.42,39.73,0.31,5,2010
0,40.06,40.49,0.43,1852,5/29/2010,29,149,61,63,23,5,0,41.96,42.39,0.43,5,2010
0,39.2,39.47,0.27,1694,5/29/2010,29,149,60,63,24,5,0,44.45,44.85,0.4,5,2010
0,36.16,36.41,0.25,1572,5/30/2010,30,150,60,63,1,5,0,42.77,43.07,0.3,6,2010
0,33.23,33.49,0.26,1484,5/30/2010,30,150,60,62,2,5,0,35.1,35.36,0.26,6,2010
0,34.01,34.39,0.38,1431,5/30/2010,30,150,60,62,3,5,0,67.24,67.86,0.62,6,2010
0,32.72,33.12,0.4,1400,5/30/2010,30,150,60,62,4,5,0,35.39,35.74,0.35,6,2010
0,32.24,32.61,0.37,1386,5/30/2010,30,150,59,61,5,5,0,35.35,35.71,0.36,6,2010
0,32.42,32.77,0.35,1366,5/30/2010,30,150,58,60,6,5,0,32.17,32.49,0.32,6,2010
0,32.48,32.81,0.33,1410,5/30/2010,30,150,56,62,7,5,0,34.8,35.16,0.36,6,2010
0,33.47,33.78,0.31,1538,5/30/2010,30,150,56,62,8,5,0,37.54,37.92,0.38,6,2010
0,36.98,37.3,0.32,1679,5/30/2010,30,150,53,65,9,5,0,39.88,40.28,0.4,6,2010
0,43.05,43.51,0.46,1795,5/30/2010,30,150,51,66,10,5,0,35.01,35.31,0.3,6,2010
0,46.59,47.13,0.54,1883,5/30/2010,30,150,50,65,11,5,0,33.96,34.22,0.26,6,2010
0,47.01,47.55,0.54,1943,5/30/2010,30,150,48,71,12,5,0,36.42,36.72,0.3,6,2010
0,47.9,48.53,0.63,1973,5/30/2010,30,150,45,72,13,5,0,36.33,36.65,0.32,6,2010
0,49.96,50.61,0.65,1977,5/30/2010,30,150,51,74,14,5,0,44.59,45.03,0.44,6,2010
0,52.13,52.73,0.6,1975,5/30/2010,30,150,52,75,15,5,0,45.47,45.91,0.44,6,2010
0,54.82,55.36,0.54,1972,5/30/2010,30,150,51,77,16,5,0,41.32,41.65,0.33,6,2010
0,56.55,57.13,0.58,1978,5/30/2010,30,150,50,77,17,5,0,35.09,35.34,0.25,6,2010
0,57.36,58,0.64,1979,5/30/2010,30,150,49,76,18,5,0,36.62,36.85,0.23,6,2010
0,54.33,55,0.67,1948,5/30/2010,30,150,50,75,19,5,0,36.41,36.61,0.2,6,2010
0,53.39,54.04,0.65,1917,5/30/2010,30,150,51,73,20,5,0,34.69,34.86,0.17,6,2010
0.18,62.91,63.55,0.46,1955,5/30/2010,30,150,52,70,21,5,0,36.73,36.86,0.13,6,2010
0,48.6,49.24,0.64,1940,5/30/2010,30,150,51,69,22,5,0,43.79,44.1,0.31,6,2010
0,44.04,44.56,0.52,1814,5/30/2010,30,150,51,68,23,5,0,43.69,44.13,0.44,6,2010
0,39.59,40,0.41,1659,5/30/2010,30,150,51,67,24,5,0,41.18,41.57,0.39,6,2010
0,38.41,38.7,0.29,1534,5/31/2010,31,151,51,67,1,5,0,54.85,55.14,0.29,0,2010
0,33.6,33.9,0.3,1454,5/31/2010,31,151,51,66,2,5,0,33.76,33.92,0.16,0,2010
0,33,33.36,0.36,1398,5/31/2010,31,151,51,64,3,5,0,34.59,34.87,0.28,0,2010
0,32.1,32.43,0.33,1369,5/31/2010,31,151,51,61,4,5,0,33.18,33.49,0.31,0,2010
0,32.02,32.36,0.34,1359,5/31/2010,31,151,51,59,5,5,0,32.96,33.24,0.28,0,2010
0,32.53,32.85,0.32,1350,5/31/2010,31,151,48,62,6,5,0,38.65,38.96,0.31,0,2010
0,35.08,35.35,0.27,1422,5/31/2010,31,151,47,60,7,5,0,41.61,41.87,0.26,0,2010
0,35.99,36.27,0.28,1554,5/31/2010,31,151,46,61,8,5,0,45.35,45.61,0.26,0,2010
0,42.36,42.67,0.31,1711,5/31/2010,31,151,42,63,9,5,0,50.47,50.66,0.19,0,2010
0,43.2,43.61,0.41,1831,5/31/2010,31,151,44,64,10,5,0,47.37,47.66,0.29,0,2010
0,44.78,45.25,0.47,1920,5/31/2010,31,151,45,65,11,5,0,50.47,50.84,0.37,0,2010
0,45.78,46.3,0.52,1985,5/31/2010,31,151,47,69,12,5,0,48.48,48.8,0.32,0,2010
0,47.47,48.05,0.58,2029,5/31/2010,31,151,48,71,13,5,0,51.91,52.13,0.22,0,2010
0,47.63,48.19,0.56,2048,5/31/2010,31,151,50,72,14,5,0,57.78,58.11,0.33,0,2010
0,47.7,48.27,0.57,2069,5/31/2010,31,151,53,75,15,5,0,53.21,53.6,0.39,0,2010
0,54.72,55.4,0.68,2102,5/31/2010,31,151,55,76,16,5,0,48.02,48.38,0.36,0,2010
0,54.79,55.36,0.57,2143,5/31/2010,31,151,55,78,17,5,0,53.53,53.97,0.44,0,2010
0,54.75,55.38,0.63,2150,5/31/2010,31,151,57,77,18,5,0,47.59,47.97,0.38,0,2010
0,52.06,52.76,0.7,2111,5/31/2010,31,151,56,75,19,5,0,49.9,50.26,0.36,0,2010
0,47.94,48.51,0.57,2066,5/31/2010,31,151,52,71,20,5,0,44.49,44.73,0.24,0,2010
0,57.73,58.33,0.6,2109,5/31/2010,31,151,48,67,21,5,0,55.2,55.59,0.39,0,2010
0,45.36,45.97,0.61,2031,5/31/2010,31,151,42,64,22,5,0,48.56,48.93,0.37,0,2010
0,43.2,43.73,0.53,1819,5/31/2010,31,151,42,62,23,5,0,40.77,41.16,0.39,0,2010
0,39.32,39.76,0.44,1635,5/31/2010,31,151,44,61,24,5,0,38.15,38.5,0.35,0,2010
0,37.19,37.53,0.34,1506,6/1/2010,1,152,49,59,1,6,0,41.59,41.85,0.26,1,2010
0,36.09,36.47,0.38,1438,6/1/2010,1,152,52,59,2,6,0,35.93,36.16,0.23,1,2010
0,33.26,33.6,0.34,1395,6/1/2010,1,152,56,60,3,6,0,32.89,33.16,0.27,1,2010
0,32.94,33.23,0.29,1387,6/1/2010,1,152,58,60,4,6,0,32.76,33.04,0.28,1,2010
0,33.42,33.74,0.32,1430,6/1/2010,1,152,59,60,5,6,0,32.99,33.23,0.24,1,2010
0,34.1,34.3,0.2,1561,6/1/2010,1,152,59,60,6,6,0,39.33,39.56,0.23,1,2010
-0.05,39.86,40.14,0.33,1834,6/1/2010,1,152,60,60,7,6,0,38.13,38.26,0.13,1,2010
-0.7,40.59,40.26,0.37,2077,6/1/2010,1,152,61,61,8,6,0,35.74,35.92,0.18,1,2010
0,45.42,45.8,0.38,2215,6/1/2010,1,152,62,64,9,6,0,36.46,36.65,0.19,1,2010
0,47.87,48.28,0.41,2321,6/1/2010,1,152,64,66,10,6,0,42.13,42.37,0.24,1,2010
0,52.33,52.75,0.42,2435,6/1/2010,1,152,65,70,11,6,0,47.52,47.79,0.27,1,2010
0,56.74,57.27,0.53,2540,6/1/2010,1,152,66,74,12,6,0,59.27,59.54,0.27,1,2010
0,57.73,58.18,0.45,2614,6/1/2010,1,152,66,75,13,6,0,60.68,60.9,0.22,1,2010
0,57.48,57.81,0.33,2655,6/1/2010,1,152,66,79,14,6,0,79.64,79.91,0.27,1,2010
0,59.83,60.19,0.36,2613,6/1/2010,1,152,65,77,15,6,0,72.86,73.11,0.25,1,2010
0,61.79,62.17,0.38,2538,6/1/2010,1,152,65,68,16,6,0,64.96,65.18,0.22,1,2010
0,60.16,60.47,0.31,2528,6/1/2010,1,152,65,68,17,6,0,61.16,61.33,0.17,1,2010
0,57.18,57.54,0.36,2524,6/1/2010,1,152,66,69,18,6,0,50.07,50.24,0.17,1,2010
0,50.71,51.08,0.37,2488,6/1/2010,1,152,66,68,19,6,0,47.8,48.01,0.21,1,2010
-0.26,47.81,47.91,0.36,2436,6/1/2010,1,152,67,69,20,6,0,42.75,42.98,0.23,1,2010
-0.09,56.43,56.86,0.52,2441,6/1/2010,1,152,67,69,21,6,0,43.53,43.76,0.23,1,2010
0,43.66,44.13,0.47,2368,6/1/2010,1,152,66,68,22,6,0,45.67,45.99,0.32,1,2010
0,39.48,39.93,0.45,2138,6/1/2010,1,152,66,68,23,6,0,35.74,35.99,0.25,1,2010
0,38.95,39.36,0.41,1905,6/1/2010,1,152,65,67,24,6,0,33.37,33.63,0.26,1,2010
0,34.09,34.53,0.44,1749,6/2/2010,2,153,64,66,1,6,0,33.81,34.11,0.3,2,2010
0.15,33.37,34.02,0.5,1648,6/2/2010,2,153,63,66,2,6,0,34.07,34.41,0.34,2,2010
0.85,28.28,29.53,0.4,1593,6/2/2010,2,153,59,64,3,6,0,33.19,33.5,0.31,2,2010
0.37,23.22,23.9,0.31,1558,6/2/2010,2,153,58,62,4,6,0,29.99,30.26,0.27,2,2010
1.73,27.11,29.22,0.38,1571,6/2/2010,2,153,56,60,5,6,0,33.48,33.78,0.3,2,2010
0,33.44,33.83,0.39,1665,6/2/2010,2,153,55,60,6,6,0,37.07,37.39,0.32,2,2010
-0.39,36.49,36.46,0.36,1920,6/2/2010,2,153,54,59,7,6,0,35.55,35.74,0.19,2,2010
-0.03,40.83,41.13,0.33,2161,6/2/2010,2,153,56,64,8,6,1.68,35.72,37.59,0.19,2,2010
0.16,44.55,45.12,0.41,2287,6/2/2010,2,153,53,69,9,6,2.41,36.4,39.01,0.2,2,2010
0.05,48.06,48.61,0.5,2395,6/2/2010,2,153,54,69,10,6,3.36,38.26,41.83,0.21,2,2010
0.08,55.52,56.17,0.57,2490,6/2/2010,2,153,57,72,11,6,0.6,42.58,43.45,0.27,2,2010
0.11,60.49,61.18,0.58,2566,6/2/2010,2,153,56,73,12,6,0,43.24,43.49,0.25,2,2010
0.59,63.62,64.87,0.66,2616,6/2/2010,2,153,53,76,13,6,2.22,47.16,49.69,0.31,2,2010
0.15,66.56,67.38,0.67,2672,6/2/2010,2,153,56,77,14,6,3.4,58.64,62.35,0.31,2,2010
0.16,66.98,67.72,0.58,2690,6/2/2010,2,153,53,79,15,6,3.43,58.04,61.79,0.32,2,2010
0.15,67.2,67.95,0.6,2709,6/2/2010,2,153,54,80,16,6,3.43,55.86,59.58,0.29,2,2010
0.13,66.25,67.06,0.68,2715,6/2/2010,2,153,51,80,17,6,1.28,55.43,57.04,0.33,2,2010
0.11,62.9,63.65,0.64,2678,6/2/2010,2,153,52,79,18,6,0,47.68,48.03,0.35,2,2010
0.17,58.43,59.28,0.68,2593,6/2/2010,2,153,54,79,19,6,0,44.18,44.45,0.27,2,2010
0.29,55.77,56.7,0.64,2511,6/2/2010,2,153,58,77,20,6,0,41.55,41.8,0.25,2,2010
0.09,57.01,57.72,0.62,2522,6/2/2010,2,153,60,73,21,6,0,44.51,44.84,0.33,2,2010
2.3,47.27,50.36,0.79,2453,6/2/2010,2,153,60,70,22,6,0,42.85,43.29,0.44,2,2010
1.56,39.22,41.37,0.59,2213,6/2/2010,2,153,61,68,23,6,0,35.02,35.43,0.41,2,2010
0,37.59,38.06,0.47,1964,6/2/2010,2,153,61,66,24,6,0,33.82,34.2,0.38,2,2010
0.18,34.31,34.99,0.5,1792,6/3/2010,3,154,60,63,1,6,0.11,35,35.61,0.5,3,2010
1.56,33.42,35.52,0.54,1687,6/3/2010,3,154,59,62,2,6,0,34.29,34.84,0.55,3,2010
1.93,32.01,34.47,0.53,1632,6/3/2010,3,154,58,61,3,6,0,33.86,34.38,0.52,3,2010
1.95,32.69,35.24,0.6,1612,6/3/2010,3,154,58,61,4,6,1.44,34.45,36.41,0.52,3,2010
0.86,32.2,33.53,0.47,1633,6/3/2010,3,154,60,61,5,6,0,30.6,30.94,0.34,3,2010
0,34.3,34.74,0.44,1757,6/3/2010,3,154,60,62,6,6,0,33.82,34.13,0.31,3,2010
-0.14,42.76,43.06,0.44,2011,6/3/2010,3,154,61,62,7,6,0,43.6,43.89,0.29,3,2010
2.6,43.18,46.2,0.42,2230,6/3/2010,3,154,61,62,8,6,0,36.61,36.82,0.21,3,2010
2.83,45.42,48.73,0.48,2343,6/3/2010,3,154,61,64,9,6,0,35.78,36,0.22,3,2010
3.28,47.36,51.19,0.55,2460,6/3/2010,3,154,62,69,10,6,0,38.07,38.35,0.28,3,2010
0.91,52.33,53.85,0.61,2581,6/3/2010,3,154,62,73,11,6,0,39.41,39.69,0.28,3,2010
0.8,58.98,60.51,0.73,2645,6/3/2010,3,154,63,76,12,6,0,43.29,43.64,0.35,3,2010
0.86,60.7,62.15,0.59,2684,6/3/2010,3,154,65,77,13,6,0,46.64,46.95,0.31,3,2010
0.68,65.76,67.18,0.74,2718,6/3/2010,3,154,66,75,14,6,0,55.17,55.53,0.36,3,2010
0.9,65.48,67.09,0.71,2748,6/3/2010,3,154,66,76,15,6,0,60.11,60.57,0.46,3,2010
1.05,65.29,67.06,0.72,2770,6/3/2010,3,154,64,78,16,6,0,56.44,56.84,0.4,3,2010
0.96,67.48,69.21,0.77,2740,6/3/2010,3,154,66,79,17,6,0,67.14,67.61,0.47,3,2010
1.22,59.87,61.79,0.7,2700,6/3/2010,3,154,65,77,18,6,0,62.39,62.73,0.34,3,2010
0.49,53.29,54.43,0.65,2635,6/3/2010,3,154,65,76,19,6,0,45.54,45.72,0.18,3,2010
0.38,50.55,51.54,0.61,2573,6/3/2010,3,154,63,75,20,6,0,45.13,45.35,0.22,3,2010
1.69,58.2,60.76,0.87,2572,6/3/2010,3,154,59,73,21,6,0,53.91,54.23,0.32,3,2010
0.6,46.36,47.73,0.77,2488,6/3/2010,3,154,59,72,22,6,0,44.64,44.99,0.35,3,2010
0.23,39.2,39.97,0.54,2244,6/3/2010,3,154,58,69,23,6,0,39.05,39.42,0.37,3,2010
0.12,39,39.67,0.55,2004,6/3/2010,3,154,58,67,24,6,0,45.12,45.6,0.48,3,2010
0,34.17,34.81,0.64,1830,6/4/2010,4,155,59,67,1,6,0,42.7,43.21,0.51,4,2010
0.03,33.7,34.29,0.56,1716,6/4/2010,4,155,59,66,2,6,0,40.95,41.45,0.5,4,2010
0.06,32.17,32.79,0.56,1661,6/4/2010,4,155,57,65,3,6,0,43.22,43.9,0.68,4,2010
0.19,30.55,31.24,0.5,1627,6/4/2010,4,155,57,64,4,6,0,34.55,35.06,0.51,4,2010
0.19,32.43,33.17,0.55,1643,6/4/2010,4,155,57,63,5,6,0,35.43,35.94,0.51,4,2010
0,33.28,33.83,0.55,1745,6/4/2010,4,155,56,64,6,6,0,42.43,42.94,0.51,4,2010
0.01,39.4,39.83,0.42,1991,6/4/2010,4,155,56,65,7,6,0,55.26,55.71,0.45,4,2010
0.01,39.6,40,0.39,2208,6/4/2010,4,155,58,65,8,6,0,51.33,51.78,0.45,4,2010
0.01,40.98,41.32,0.33,2336,6/4/2010,4,155,59,67,9,6,0,47.97,48.49,0.52,4,2010
-0.02,42.02,42.34,0.34,2454,6/4/2010,4,155,59,71,10,6,0,47.2,47.72,0.52,4,2010
0,47.37,47.84,0.47,2581,6/4/2010,4,155,59,73,11,6,0,61.72,62.35,0.63,4,2010
0.34,48.3,49.05,0.41,2644,6/4/2010,4,155,56,76,12,6,0,94.52,95.34,0.82,4,2010
0.4,49.27,50.11,0.44,2686,6/4/2010,4,155,57,76,13,6,-0.08,67.8,68.28,0.56,4,2010
0.33,49.77,50.47,0.37,2737,6/4/2010,4,155,57,77,14,6,0,67.69,68.29,0.6,4,2010
0.57,50.01,50.95,0.37,2774,6/4/2010,4,155,57,78,15,6,0,66.67,67.19,0.52,4,2010
0.18,50.73,51.31,0.4,2788,6/4/2010,4,155,58,80,16,6,0,64.09,64.53,0.44,4,2010
