DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
-2.18,48.67,46.72,0.23,,3/9/2011,9,68,24,32,16,3,0,41.93,41.94,0.01,2,2011
-1.33,50.7,49.73,0.36,,3/9/2011,9,68,23,31,17,3,0,41.63,41.65,0.02,2,2011
-5.6,74.23,69.22,0.59,,3/9/2011,9,68,24,31,18,3,0,69.7,69.67,-0.03,2,2011
-10.15,96.36,86.82,0.61,,3/9/2011,9,68,24,30,19,3,0,69.11,69.01,-0.1,2,2011
-9.44,76.99,68.07,0.52,,3/9/2011,9,68,25,30,20,3,0,69.82,69.67,-0.15,2,2011
-5.91,66.87,61.41,0.45,,3/9/2011,9,68,26,30,21,3,0,53.91,53.86,-0.05,2,2011
-3.13,48.74,45.98,0.37,,3/9/2011,9,68,25,30,22,3,0,43.13,43.15,0.02,2,2011
0,40.27,40.45,0.18,,3/9/2011,9,68,25,30,23,3,0,34.15,34.28,0.13,2,2011
0,36.07,36.34,0.27,,3/9/2011,9,68,25,29,24,3,0,34.49,34.66,0.17,2,2011
0,34.48,34.72,0.24,,3/10/2011,10,69,26,29,1,3,0,34.28,34.48,0.2,3,2011
0,32.35,32.58,0.23,,3/10/2011,10,69,26,29,2,3,0,32.6,32.78,0.18,3,2011
0,30.35,30.57,0.22,,3/10/2011,10,69,27,30,3,3,0,32.35,32.54,0.19,3,2011
0,30.21,30.45,0.24,,3/10/2011,10,69,27,30,4,3,0,31.19,31.37,0.18,3,2011
0,31.32,31.56,0.24,,3/10/2011,10,69,28,30,5,3,0,32.36,32.52,0.16,3,2011
0,35.23,35.39,0.16,,3/10/2011,10,69,28,30,6,3,0,37.81,37.96,0.15,3,2011
0,37.83,38.07,0.24,,3/10/2011,10,69,28,31,7,3,0,36.72,36.79,0.07,3,2011
0,54.74,55.34,0.6,,3/10/2011,10,69,29,31,8,3,0,41.65,41.74,0.09,3,2011
0,55.91,56.43,0.52,,3/10/2011,10,69,30,32,9,3,0,42.38,42.6,0.22,3,2011
0,54.92,55.47,0.55,,3/10/2011,10,69,31,32,10,3,0,39.94,40.2,0.26,3,2011
0,54.86,55.42,0.56,,3/10/2011,10,69,32,33,11,3,0,40.62,40.87,0.25,3,2011
0,50.13,50.65,0.52,,3/10/2011,10,69,33,35,12,3,0,49.68,50,0.32,3,2011
0,53.58,54.14,0.56,,3/10/2011,10,69,34,36,13,3,0,43.25,43.53,0.28,3,2011
0,47.3,47.69,0.39,,3/10/2011,10,69,34,37,14,3,0,43.22,43.38,0.16,3,2011
0,43.61,44.09,0.48,,3/10/2011,10,69,35,38,15,3,0,41.05,41.18,0.13,3,2011
0,43.51,43.97,0.46,,3/10/2011,10,69,35,38,16,3,0,41.47,41.59,0.12,3,2011
0,46.78,47.18,0.4,,3/10/2011,10,69,35,38,17,3,0,52.22,52.31,0.09,3,2011
0,61.29,61.9,0.61,,3/10/2011,10,69,36,37,18,3,0,68.74,68.8,0.06,3,2011
0,77.03,77.62,0.59,,3/10/2011,10,69,36,36,19,3,-0.94,53.7,52.69,-0.07,3,2011
0,61.24,61.82,0.58,,3/10/2011,10,69,36,36,20,3,0,44.32,44.4,0.08,3,2011
0,47.39,47.9,0.51,,3/10/2011,10,69,36,36,21,3,0,41.3,41.42,0.12,3,2011
0,39.28,39.68,0.4,,3/10/2011,10,69,37,37,22,3,0,33.98,34.12,0.14,3,2011
0,38.04,38.43,0.39,,3/10/2011,10,69,37,37,23,3,0,31.63,31.84,0.21,3,2011
0,35.43,35.69,0.26,,3/10/2011,10,69,37,37,24,3,0,32.2,32.43,0.23,3,2011
0,30.01,30.26,0.25,,3/11/2011,11,70,36,36,1,3,0,33.23,33.5,0.27,4,2011
0,29.57,29.85,0.28,,3/11/2011,11,70,36,36,2,3,0,32.04,32.28,0.24,4,2011
0,29.44,29.71,0.27,,3/11/2011,11,70,37,37,3,3,0,32.15,32.37,0.22,4,2011
0,29.47,29.73,0.26,,3/11/2011,11,70,37,37,4,3,0,31.32,31.54,0.22,4,2011
0,29.62,29.89,0.27,,3/11/2011,11,70,37,37,5,3,0,30.73,30.94,0.21,4,2011
0,30.59,30.88,0.29,,3/11/2011,11,70,38,38,6,3,0,31.56,31.71,0.15,4,2011
0,35.36,35.49,0.13,,3/11/2011,11,70,39,39,7,3,0,42.59,42.67,0.08,4,2011
0,42,42.21,0.21,,3/11/2011,11,70,39,39,8,3,0,43.73,43.92,0.19,4,2011
0,40.26,40.49,0.23,,3/11/2011,11,70,41,41,9,3,0,40.97,41.17,0.2,4,2011
0,43.23,43.5,0.27,,3/11/2011,11,70,43,43,10,3,0,46.86,47.13,0.27,4,2011
0,49.08,49.4,0.32,,3/11/2011,11,70,46,46,11,3,0,48.9,49.2,0.3,4,2011
0,49.48,49.81,0.33,,3/11/2011,11,70,44,44,12,3,0,44.46,44.76,0.3,4,2011
0,44.13,44.43,0.3,,3/11/2011,11,70,47,47,13,3,0,34.92,35.14,0.22,4,2011
0,42.25,42.54,0.29,,3/11/2011,11,70,48,48,14,3,0,34.42,34.63,0.21,4,2011
0,38.07,38.29,0.22,,3/11/2011,11,70,47,47,15,3,0,33.95,34.13,0.18,4,2011
0,39.33,39.62,0.29,,3/11/2011,11,70,46,47,16,3,0,35.95,36.17,0.22,4,2011
0,41.61,41.88,0.27,,3/11/2011,11,70,45,48,17,3,0,38.8,39.02,0.22,4,2011
0,49.93,50.32,0.39,,3/11/2011,11,70,44,47,18,3,0,39.05,39.27,0.22,4,2011
0,57.24,57.56,0.32,,3/11/2011,11,70,43,46,19,3,0,46.93,47.16,0.23,4,2011
-3.03,51.47,48.67,0.23,,3/11/2011,11,70,43,45,20,3,0,44.27,44.51,0.24,4,2011
-0.38,40.93,40.7,0.15,,3/11/2011,11,70,43,43,21,3,0,39.7,39.94,0.24,4,2011
0,38.84,38.96,0.12,,3/11/2011,11,70,42,42,22,3,0,40.02,40.25,0.23,4,2011
0,35.51,35.62,0.11,,3/11/2011,11,70,42,42,23,3,0,34.42,34.57,0.15,4,2011
0,35.18,35.34,0.16,,3/11/2011,11,70,39,41,24,3,0,33.64,33.79,0.15,4,2011
0,33.77,33.92,0.15,,3/12/2011,12,71,39,41,1,3,0,39.25,39.38,0.13,5,2011
0,30.56,30.69,0.13,,3/12/2011,12,71,32,37,2,3,0,31.05,31.17,0.12,5,2011
0,30.18,30.33,0.15,,3/12/2011,12,71,29,36,3,3,0,27.81,27.92,0.11,5,2011
0,29.42,29.59,0.17,,3/12/2011,12,71,28,34,4,3,0,27,27.11,0.11,5,2011
0,30.11,30.27,0.16,,3/12/2011,12,71,27,33,5,3,0,31.15,31.27,0.12,5,2011
0,31.9,32.09,0.19,,3/12/2011,12,71,27,33,6,3,0,33.37,33.5,0.13,5,2011
0,34.89,35.09,0.2,,3/12/2011,12,71,28,32,7,3,0,33.77,33.89,0.12,5,2011
0,35.33,35.5,0.17,,3/12/2011,12,71,29,31,8,3,0,34.69,34.8,0.11,5,2011
0,37.97,38.23,0.26,,3/12/2011,12,71,27,31,9,3,0,33.97,34.1,0.13,5,2011
0,42.41,42.67,0.26,,3/12/2011,12,71,27,33,10,3,0,34.39,34.56,0.17,5,2011
0,42.73,43.05,0.32,,3/12/2011,12,71,28,35,11,3,0,33.88,34.05,0.17,5,2011
0,38.85,39.11,0.26,,3/12/2011,12,71,28,38,12,3,0,33.01,33.2,0.19,5,2011
0,38.03,38.29,0.26,,3/12/2011,12,71,27,39,13,3,0,32.59,32.8,0.21,5,2011
0,36.53,36.73,0.2,,3/12/2011,12,71,28,42,14,3,0,33.21,33.4,0.19,5,2011
0,35.24,35.38,0.14,,3/12/2011,12,71,28,41,15,3,0,32.85,33.06,0.21,5,2011
0,34.56,34.72,0.16,,3/12/2011,12,71,30,44,16,3,0,32.73,32.94,0.21,5,2011
0,35.27,35.4,0.13,,3/12/2011,12,71,30,45,17,3,0,32.75,32.94,0.19,5,2011
0,37.54,37.74,0.2,,3/12/2011,12,71,31,45,18,3,0,35.64,35.78,0.14,5,2011
0,54.03,54.24,0.21,,3/12/2011,12,71,30,43,19,3,0,41.13,41.32,0.19,5,2011
0,44.31,44.6,0.29,,3/12/2011,12,71,31,42,20,3,0,33.62,33.79,0.17,5,2011
0,37.81,37.98,0.17,,3/12/2011,12,71,30,41,21,3,0,30.66,30.84,0.18,5,2011
0,38.03,38.19,0.16,,3/12/2011,12,71,31,39,22,3,0,32.02,32.21,0.19,5,2011
0,35.33,35.5,0.17,,3/12/2011,12,71,31,39,23,3,0,29.16,29.27,0.11,5,2011
0,35.07,35.25,0.18,,3/12/2011,12,71,30,38,24,3,0,24.32,24.43,0.11,5,2011
0,30.17,30.36,0.19,,3/13/2011,13,72,30,39,1,3,0,30.65,30.84,0.19,6,2011
0,0,0,0,,3/13/2011,13,72,30,38,2,3,0,0,0,0,6,2011
0,28.72,28.89,0.17,,3/13/2011,13,72,31,38,3,3,0,34.35,34.62,0.27,6,2011
0,25.05,25.22,0.17,,3/13/2011,13,72,31,38,4,3,0,31.24,31.52,0.28,6,2011
0,27,27.21,0.21,,3/13/2011,13,72,31,38,5,3,0,28.35,28.57,0.22,6,2011
0,29.28,29.49,0.21,,3/13/2011,13,72,31,38,6,3,0,29.15,29.38,0.23,6,2011
0,30.74,30.98,0.24,,3/13/2011,13,72,31,38,7,3,0,24.68,24.88,0.2,6,2011
0,29.31,29.41,0.1,,3/13/2011,13,72,32,37,8,3,0,24.93,25.05,0.12,6,2011
0,33.67,33.82,0.15,,3/13/2011,13,72,32,38,9,3,0,29.26,29.43,0.17,6,2011
0,35.31,35.44,0.13,,3/13/2011,13,72,32,39,10,3,0,33.93,34.13,0.2,6,2011
0.39,38.32,38.96,0.25,,3/13/2011,13,72,30,38,11,3,0,40.86,41.14,0.28,6,2011
0.4,38.3,38.91,0.21,,3/13/2011,13,72,29,39,12,3,0,39.55,39.82,0.27,6,2011
0,35.42,35.62,0.2,,3/13/2011,13,72,27,42,13,3,0,36.96,37.19,0.23,6,2011
0,34.03,34.19,0.16,,3/13/2011,13,72,27,40,14,3,0,34.01,34.26,0.25,6,2011
0,33.54,33.71,0.17,,3/13/2011,13,72,27,41,15,3,0,33.23,33.47,0.24,6,2011
0,33.37,33.53,0.16,,3/13/2011,13,72,27,41,16,3,0,32.08,32.3,0.22,6,2011
0,33.91,34.07,0.16,,3/13/2011,13,72,27,41,17,3,0,33.88,34.12,0.24,6,2011
0,35.59,35.81,0.22,,3/13/2011,13,72,28,40,18,3,0,31.19,31.34,0.15,6,2011
1.9,44.23,46.53,0.4,,3/13/2011,13,72,28,40,19,3,0,34.25,34.48,0.23,6,2011
0.34,54.72,55.52,0.46,,3/13/2011,13,72,29,39,20,3,0,47.96,48.24,0.28,6,2011
2.75,48.93,52.15,0.47,,3/13/2011,13,72,29,38,21,3,0,45.61,45.9,0.29,6,2011
0,37.91,38.18,0.27,,3/13/2011,13,72,28,36,22,3,0,32.72,32.94,0.22,6,2011
0,34.36,34.53,0.17,,3/13/2011,13,72,28,36,23,3,0,31.08,31.25,0.17,6,2011
0,34.32,34.5,0.18,,3/13/2011,13,72,29,35,24,3,0,31.31,31.48,0.17,6,2011
0,31.92,32.19,0.27,,3/14/2011,14,73,28,34,1,3,0,27.56,27.72,0.16,0,2011
0,29.92,30.19,0.27,,3/14/2011,14,73,28,34,2,3,0,28.86,29.04,0.18,0,2011
0,29.54,29.82,0.28,,3/14/2011,14,73,28,34,3,3,0,29.38,29.58,0.2,0,2011
0,29.85,30.12,0.27,,3/14/2011,14,73,28,34,4,3,0,29.83,30.02,0.19,0,2011
0,30.1,30.35,0.25,,3/14/2011,14,73,28,34,5,3,0,29.64,29.8,0.16,0,2011
-0.08,35.34,35.5,0.24,,3/14/2011,14,73,28,33,6,3,0,30.06,30.2,0.14,0,2011
-0.05,44.4,44.77,0.42,,3/14/2011,14,73,27,33,7,3,0,45.92,46.1,0.18,0,2011
0,52.07,52.56,0.49,,3/14/2011,14,73,26,32,8,3,-0.46,46.26,46.01,0.21,0,2011
0,47.09,47.51,0.42,,3/14/2011,14,73,25,32,9,3,-0.17,40.7,40.74,0.21,0,2011
0,47.07,47.53,0.46,,3/14/2011,14,73,24,33,10,3,-0.44,49.09,48.97,0.32,0,2011
0,47.08,47.51,0.43,,3/14/2011,14,73,24,34,11,3,-0.8,53.01,52.53,0.32,0,2011
0,44.2,44.59,0.39,,3/14/2011,14,73,24,34,12,3,-0.89,49.21,48.63,0.31,0,2011
0,42.18,42.52,0.34,,3/14/2011,14,73,27,34,13,3,0,33.93,34.15,0.22,0,2011
0,39.72,40.05,0.33,,3/14/2011,14,73,27,34,14,3,0,33.46,33.69,0.23,0,2011
0,39.52,39.83,0.31,,3/14/2011,14,73,27,34,15,3,-0.3,36.65,36.57,0.22,0,2011
0,37.63,37.9,0.27,,3/14/2011,14,73,28,34,16,3,-0.38,37.01,36.81,0.18,0,2011
0,39.6,40,0.4,,3/14/2011,14,73,28,34,17,3,0,33.01,33.23,0.22,0,2011
0,43.85,44.32,0.47,,3/14/2011,14,73,28,35,18,3,0,32.56,32.76,0.2,0,2011
0,58.2,58.69,0.49,,3/14/2011,14,73,29,33,19,3,0.13,40.95,41.3,0.22,0,2011
0,71.76,72.33,0.57,,3/14/2011,14,73,29,32,20,3,0,60.04,60.37,0.33,0,2011
0,57.58,58,0.42,,3/14/2011,14,73,28,32,21,3,9.5,56.39,66.31,0.42,0,2011
0,40.62,40.92,0.3,,3/14/2011,14,73,27,30,22,3,16.29,44.41,61.07,0.37,0,2011
0,35.59,35.8,0.21,,3/14/2011,14,73,27,29,23,3,10.31,35.19,45.71,0.21,0,2011
0,35.21,35.43,0.22,,3/14/2011,14,73,26,28,24,3,0.78,37.15,38.1,0.17,0,2011
0,33.33,33.51,0.18,,3/15/2011,15,74,27,28,1,3,0,35.38,35.5,0.12,1,2011
0,32.09,32.28,0.19,,3/15/2011,15,74,27,28,2,3,0,35.82,35.9,0.08,1,2011
0,31.82,32.03,0.21,,3/15/2011,15,74,27,28,3,3,0,33.04,33.13,0.09,1,2011
0,31.68,31.88,0.2,,3/15/2011,15,74,27,28,4,3,0,33.51,33.6,0.09,1,2011
0,32.23,32.4,0.17,,3/15/2011,15,74,27,28,5,3,0,35.61,35.66,0.05,1,2011
0,35.34,35.47,0.13,,3/15/2011,15,74,27,27,6,3,0,40.23,40.27,0.04,1,2011
-1.12,44.86,43.98,0.24,,3/15/2011,15,74,27,27,7,3,0,53.4,53.52,0.12,1,2011
-0.48,52.93,52.64,0.19,,3/15/2011,15,74,27,27,8,3,0,51,50.99,-0.01,1,2011
0.32,51.83,52.34,0.19,,3/15/2011,15,74,26,26,9,3,0,39.04,39.05,0.01,1,2011
0.27,47.96,48.43,0.2,,3/15/2011,15,74,27,27,10,3,0,40.59,40.66,0.07,1,2011
0.26,46.41,46.93,0.26,,3/15/2011,15,74,28,28,11,3,1.05,42.97,44.21,0.19,1,2011
0,47.59,47.96,0.37,,3/15/2011,15,74,28,29,12,3,1.37,47.86,49.61,0.38,1,2011
0,40.68,40.83,0.15,,3/15/2011,15,74,29,29,13,3,3.15,41.67,45.2,0.38,1,2011
0,39.56,39.76,0.2,,3/15/2011,15,74,29,30,14,3,2.97,37.22,40.46,0.27,1,2011
0,39.56,39.74,0.18,,3/15/2011,15,74,29,32,15,3,0,34.23,34.43,0.2,1,2011
0,39.04,39.2,0.16,,3/15/2011,15,74,25,39,16,3,0,31.74,31.91,0.17,1,2011
0,37.31,37.42,0.11,,3/15/2011,15,74,25,39,17,3,0,32.01,32.18,0.17,1,2011
0,39.72,39.97,0.25,,3/15/2011,15,74,25,40,18,3,0,33.35,33.59,0.24,1,2011
0,52.1,52.48,0.38,,3/15/2011,15,74,26,39,19,3,0,33.82,34.04,0.22,1,2011
0,55.63,55.98,0.35,,3/15/2011,15,74,26,37,20,3,0,39.06,39.32,0.26,1,2011
0,46.26,46.54,0.28,,3/15/2011,15,74,26,36,21,3,0,38.57,38.81,0.24,1,2011
0,40.51,40.79,0.28,,3/15/2011,15,74,26,34,22,3,-0.01,36.64,36.84,0.21,1,2011
0,38.7,38.94,0.24,,3/15/2011,15,74,26,32,23,3,0,30.93,31.06,0.13,1,2011
0,35.18,35.37,0.19,,3/15/2011,15,74,25,30,24,3,0,31.19,31.33,0.14,1,2011
0,31.88,32.13,0.25,,3/16/2011,16,75,26,29,1,3,0,32.27,32.49,0.22,2,2011
0,29.36,29.6,0.24,,3/16/2011,16,75,26,30,2,3,0,30.21,30.42,0.21,2,2011
0,29.17,29.4,0.23,,3/16/2011,16,75,27,30,3,3,0,29.16,29.36,0.2,2,2011
0,29.08,29.31,0.23,,3/16/2011,16,75,27,30,4,3,0,29.51,29.7,0.19,2,2011
0,29.47,29.71,0.24,,3/16/2011,16,75,28,30,5,3,0,31.51,31.7,0.19,2,2011
0,32.67,32.89,0.22,,3/16/2011,16,75,29,30,6,3,0,40.73,40.9,0.17,2,2011
-0.03,35.54,35.63,0.12,,3/16/2011,16,75,29,31,7,3,0,44.62,44.68,0.06,2,2011
0,40.94,41.21,0.27,,3/16/2011,16,75,30,31,8,3,0,45.1,45.23,0.13,2,2011
0,44.25,44.54,0.29,,3/16/2011,16,75,30,31,9,3,0,50.73,50.93,0.2,2,2011
0,43.49,43.77,0.28,,3/16/2011,16,75,31,32,10,3,0,50.56,50.82,0.26,2,2011
0,46.86,47.21,0.35,,3/16/2011,16,75,32,32,11,3,0,50.97,51.23,0.26,2,2011
0,45.93,46.28,0.35,,3/16/2011,16,75,32,32,12,3,0,52.29,52.48,0.19,2,2011
0,43.92,44.24,0.32,,3/16/2011,16,75,32,32,13,3,0,52.05,52.27,0.22,2,2011
0,43.94,44.28,0.34,,3/16/2011,16,75,32,32,14,3,0,51.78,52.02,0.24,2,2011
0,39.53,39.81,0.28,,3/16/2011,16,75,33,33,15,3,0,46.1,46.39,0.29,2,2011
0,39.45,39.77,0.32,,3/16/2011,16,75,35,35,16,3,0,35.52,35.73,0.21,2,2011
0,38.49,38.71,0.22,,3/16/2011,16,75,37,38,17,3,0,34.13,34.3,0.17,2,2011
0,39.46,39.75,0.29,,3/16/2011,16,75,38,38,18,3,0,35.41,35.64,0.23,2,2011
0,46.49,46.83,0.34,,3/16/2011,16,75,39,40,19,3,0,43.57,43.79,0.22,2,2011
0,55.86,56.19,0.33,,3/16/2011,16,75,39,40,20,3,0,45.67,45.87,0.2,2,2011
0,42.52,42.76,0.24,,3/16/2011,16,75,38,38,21,3,0,47.24,47.44,0.2,2,2011
0,38.29,38.48,0.19,,3/16/2011,16,75,37,38,22,3,0,50.59,50.84,0.25,2,2011
0,35.58,35.78,0.2,,3/16/2011,16,75,37,39,23,3,0,41.16,41.41,0.25,2,2011
0,32.91,33.16,0.25,,3/16/2011,16,75,37,39,24,3,0,36.13,36.37,0.24,2,2011
0,29.67,29.9,0.23,,3/17/2011,17,76,38,41,1,3,0,30.73,31,0.27,3,2011
0,28.67,28.89,0.22,,3/17/2011,17,76,38,40,2,3,0,31.19,31.46,0.27,3,2011
0,28.02,28.22,0.2,,3/17/2011,17,76,37,38,3,3,0,30.35,30.6,0.25,3,2011
0,27.8,28,0.2,,3/17/2011,17,76,36,38,4,3,0,30.11,30.35,0.24,3,2011
0,28.71,28.91,0.2,,3/17/2011,17,76,36,38,5,3,0,32.13,32.37,0.24,3,2011
0,30.79,31.03,0.24,,3/17/2011,17,76,35,37,6,3,0,36.57,36.82,0.25,3,2011
0,36.85,37.02,0.17,,3/17/2011,17,76,34,37,7,3,0,52.32,52.53,0.21,3,2011
0,39.96,40.14,0.18,,3/17/2011,17,76,33,36,8,3,0,48.58,48.78,0.2,3,2011
0,43.67,43.89,0.22,,3/17/2011,17,76,33,37,9,3,0,47.83,48.07,0.24,3,2011
0,42.87,43.06,0.19,,3/17/2011,17,76,34,40,10,3,0,42.96,43.22,0.26,3,2011
0,43.58,43.87,0.29,,3/17/2011,17,76,34,43,11,3,0.03,45.26,45.64,0.35,3,2011
0,41.78,42.04,0.26,,3/17/2011,17,76,33,46,12,3,0,39.64,39.94,0.3,3,2011
0,40.63,40.86,0.23,,3/17/2011,17,76,34,50,13,3,0,40.55,40.81,0.26,3,2011
0,39.89,40.11,0.22,,3/17/2011,17,76,33,53,14,3,0,35.32,35.55,0.23,3,2011
0,36.45,36.58,0.13,,3/17/2011,17,76,31,55,15,3,0,39.3,39.56,0.26,3,2011
0,35.81,35.97,0.16,,3/17/2011,17,76,31,55,16,3,0,39.16,39.41,0.25,3,2011
0,35.8,35.93,0.13,,3/17/2011,17,76,28,57,17,3,0,33,33.2,0.2,3,2011
0,37.75,37.86,0.11,,3/17/2011,17,76,30,58,18,3,0,32.88,33.05,0.17,3,2011
0,40.76,40.96,0.2,,3/17/2011,17,76,28,56,19,3,0,31.49,31.64,0.15,3,2011
0,49.73,50.05,0.32,,3/17/2011,17,76,25,53,20,3,0,48.66,48.97,0.31,3,2011
0,40.33,40.43,0.1,,3/17/2011,17,76,28,48,21,3,0,40.69,40.94,0.25,3,2011
0,36.58,36.73,0.15,,3/17/2011,17,76,28,50,22,3,0,40.66,40.87,0.21,3,2011
0,34.39,34.53,0.14,,3/17/2011,17,76,31,49,23,3,0,29.92,30.07,0.15,3,2011
0,30.59,30.77,0.18,,3/17/2011,17,76,31,48,24,3,0,28.48,28.66,0.18,3,2011
0,31.07,31.23,0.16,,3/18/2011,18,77,32,48,1,3,0,18.06,18.19,0.13,4,2011
0,29.07,29.24,0.17,,3/18/2011,18,77,34,47,2,3,0,4.44,4.47,0.03,4,2011
0,28,28.15,0.15,,3/18/2011,18,77,35,48,3,3,0,28.48,28.65,0.17,4,2011
0,27.89,28.04,0.15,,3/18/2011,18,77,36,47,4,3,0,28.89,29.06,0.17,4,2011
0,29.04,29.21,0.17,,3/18/2011,18,77,36,49,5,3,0,28.67,28.85,0.18,4,2011
0,31.22,31.33,0.11,,3/18/2011,18,77,36,50,6,3,0,31.59,31.79,0.2,4,2011
0,37.53,37.62,0.09,,3/18/2011,18,77,36,49,7,3,0,41.13,41.26,0.13,4,2011
0,48.26,48.48,0.22,,3/18/2011,18,77,37,47,8,3,0,46.49,46.72,0.23,4,2011
0,55.29,55.55,0.26,,3/18/2011,18,77,36,50,9,3,0,40.18,40.35,0.17,4,2011
0,56.14,56.39,0.25,,3/18/2011,18,77,37,52,10,3,0,41.97,42.21,0.24,4,2011
0,53.22,53.43,0.21,,3/18/2011,18,77,39,56,11,3,0,46.07,46.4,0.33,4,2011
0,54.1,54.28,0.18,,3/18/2011,18,77,41,59,12,3,0,33.32,33.53,0.21,4,2011
0,50.51,50.79,0.28,,3/18/2011,18,77,42,61,13,3,0,37.95,38.18,0.23,4,2011
0,52.03,52.32,0.29,,3/18/2011,18,77,43,62,14,3,0,37.63,37.83,0.2,4,2011
0,48.27,48.57,0.3,,3/18/2011,18,77,37,63,15,3,0,46.46,46.71,0.25,4,2011
0,46.22,46.52,0.3,,3/18/2011,18,77,22,61,16,3,0,37,37.22,0.22,4,2011
0,41.12,41.33,0.21,,3/18/2011,18,77,20,61,17,3,0,38.36,38.58,0.22,4,2011
0,43.2,43.43,0.23,,3/18/2011,18,77,21,59,18,3,0,47.42,47.78,0.36,4,2011
0,49.38,49.63,0.25,,3/18/2011,18,77,19,57,19,3,0,60.12,60.61,0.49,4,2011
0,50.59,50.76,0.17,,3/18/2011,18,77,20,54,20,3,0,38.44,38.7,0.26,4,2011
0,46.28,46.47,0.19,,3/18/2011,18,77,24,52,21,3,0,41.58,41.85,0.27,4,2011
0,37.9,38,0.1,,3/18/2011,18,77,24,50,22,3,0,32.76,32.92,0.16,4,2011
0,35.66,35.72,0.06,,3/18/2011,18,77,25,50,23,3,0,31.49,31.64,0.15,4,2011
0,37.41,37.49,0.08,,3/18/2011,18,77,25,49,24,3,0,30.85,31.02,0.17,4,2011
0,34.73,35,0.27,,3/19/2011,19,78,27,48,1,3,0,33.7,33.94,0.24,5,2011
0,36.67,37,0.33,,3/19/2011,19,78,28,47,2,3,0,35.99,36.26,0.27,5,2011
0,33.87,34.21,0.34,,3/19/2011,19,78,28,45,3,3,0,32.47,32.72,0.25,5,2011
0,32.22,32.56,0.34,,3/19/2011,19,78,28,43,4,3,0,29.21,29.44,0.23,5,2011
0,32.26,32.58,0.32,,3/19/2011,19,78,30,42,5,3,0,30.12,30.33,0.21,5,2011
0,33.81,34.09,0.28,,3/19/2011,19,78,31,43,6,3,0,36.75,37,0.25,5,2011
0,35.12,35.34,0.22,,3/19/2011,19,78,30,42,7,3,0,51.1,51.29,0.19,5,2011
0,37.54,37.75,0.21,,3/19/2011,19,78,30,41,8,3,0,34.52,34.63,0.11,5,2011
0,39.72,40.02,0.3,,3/19/2011,19,78,30,39,9,3,0,32.38,32.53,0.15,5,2011
0,48.77,49.15,0.38,,3/19/2011,19,78,27,38,10,3,0,35.68,35.89,0.21,5,2011
0,51.59,52.08,0.49,,3/19/2011,19,78,27,41,11,3,0,53.35,53.7,0.35,5,2011
0,48.42,48.87,0.45,,3/19/2011,19,78,25,40,12,3,0,54.27,54.64,0.37,5,2011
0,42.19,42.56,0.37,,3/19/2011,19,78,24,38,13,3,0,35.96,36.19,0.23,5,2011
0,39.11,39.39,0.28,,3/19/2011,19,78,24,39,14,3,0,34.94,35.1,0.16,5,2011
0,37.6,37.82,0.22,,3/19/2011,19,78,21,40,15,3,0,35.54,35.68,0.14,5,2011
0,34.86,35.07,0.21,,3/19/2011,19,78,19,42,16,3,0,34.67,34.82,0.15,5,2011
0,37.59,37.83,0.24,,3/19/2011,19,78,17,43,17,3,0,34.27,34.42,0.15,5,2011
0,39.74,40.06,0.32,,3/19/2011,19,78,13,42,18,3,0,34.11,34.33,0.22,5,2011
0,48.62,49.04,0.42,,3/19/2011,19,78,13,41,19,3,0,33.96,34.17,0.21,5,2011
0,61.71,62.03,0.32,,3/19/2011,19,78,14,39,20,3,0,47.73,47.96,0.23,5,2011
0,51.86,52.19,0.33,,3/19/2011,19,78,14,36,21,3,0,50.41,50.64,0.23,5,2011
0,45.17,45.57,0.4,,3/19/2011,19,78,13,35,22,3,0,44.41,44.65,0.24,5,2011
0,41.06,41.44,0.38,,3/19/2011,19,78,12,33,23,3,0,43.97,44.27,0.3,5,2011
0,37.63,37.91,0.28,,3/19/2011,19,78,12,32,24,3,0,34.69,34.91,0.22,5,2011
0,34.36,34.67,0.31,,3/20/2011,20,79,11,31,1,3,0,33.92,34.18,0.26,6,2011
0,36.77,37.14,0.37,,3/20/2011,20,79,12,30,2,3,0,32.78,33.04,0.26,6,2011
0,34.64,34.99,0.35,,3/20/2011,20,79,13,28,3,3,0,32.4,32.65,0.25,6,2011
0,34.68,35,0.32,,3/20/2011,20,79,13,27,4,3,0,36.7,37,0.3,6,2011
0,34.11,34.45,0.34,,3/20/2011,20,79,12,27,5,3,0,34.64,34.9,0.26,6,2011
0,34.65,34.99,0.34,,3/20/2011,20,79,12,27,6,3,0,34.26,34.5,0.24,6,2011
0,36.88,37.12,0.24,,3/20/2011,20,79,11,27,7,3,0,47.93,48.22,0.29,6,2011
0,34.09,34.36,0.27,,3/20/2011,20,79,11,27,8,3,0,35.36,35.64,0.28,6,2011
0,37.56,37.85,0.29,,3/20/2011,20,79,11,28,9,3,0,42.71,42.96,0.25,6,2011
0,39.16,39.51,0.35,,3/20/2011,20,79,8,30,10,3,0,37.85,38.11,0.26,6,2011
0,39.55,39.91,0.36,,3/20/2011,20,79,6,32,11,3,0,39.57,39.86,0.29,6,2011
0,40.02,40.41,0.39,,3/20/2011,20,79,10,33,12,3,0,48.49,48.86,0.37,6,2011
